yr,mon,u_carrier,max,min,mean,count,prop,q25,q75
2003,10,DL,477.0,0.0,0.0,67772,0.08378091247122706,0.0,2.0
2003,10,EV,760.0,0.0,0.0,23873,0.1478239014786579,0.0,4.0
2003,10,FL,355.0,0.0,0.0,15562,0.1367433491839095,0.0,0.0
2003,10,HP,524.0,0.0,0.0,23120,0.11630622837370243,0.0,3.0
2003,10,MQ,741.0,0.0,0.0,36221,0.11021230777725628,0.0,0.0
2003,10,NW,1301.0,0.0,0.0,50734,0.06601095912011669,0.0,0.0
2003,10,OO,543.0,0.0,0.0,35388,0.0844354018311292,0.0,0.0
2003,10,TZ,361.0,0.0,0.0,4486,0.06486847971466786,0.0,0.0
2003,10,UA,864.0,0.0,0.0,65929,0.08868631406513067,0.0,0.0
2003,10,US,346.0,0.0,0.0,30273,0.07009546460542397,0.0,0.0
2003,10,WN,512.0,0.0,0.0,47041,0.14425713739078677,0.0,5.0
2003,10,XE,471.0,0.0,0.0,23842,0.08627631910074658,0.0,0.0
2003,11,AA,1109.0,0.0,0.0,70507,0.16473541634163985,0.0,5.0
2003,11,AS,340.0,0.0,0.0,10988,0.1930287586457954,0.0,9.0
2003,11,B6,403.0,0.0,0.0,5748,0.09725121781489214,0.0,4.0
2003,11,CO,595.0,0.0,0.0,33580,0.1268612269207862,0.0,2.0
2003,11,DH,454.0,0.0,0.0,11146,0.31132244751480354,0.0,25.0
2003,11,DL,440.0,0.0,0.0,64674,0.09125769242663204,0.0,3.0
2003,11,EV,550.0,0.0,0.0,22840,0.1379597197898424,0.0,2.0
2003,11,FL,401.0,0.0,0.0,14747,0.14979317827354716,0.0,0.0
2003,11,HA,273.0,0.0,0.0,459,0.10021786492374728,0.0,5.0
2003,11,HP,574.0,0.0,0.0,22304,0.13383249641319941,0.0,4.0
2003,11,MQ,804.0,0.0,0.0,33906,0.20356279124638707,0.0,8.0
2003,11,NW,1316.0,0.0,0.0,47990,0.1055428214211294,0.0,0.0
2003,11,OO,570.0,0.0,0.0,34893,0.11730146447711576,0.0,2.0
2003,11,TZ,431.0,0.0,0.0,4431,0.16565109456104718,0.0,4.0
2003,11,UA,1201.0,0.0,0.0,62391,0.174416181821096,0.0,5.0
2003,11,US,335.0,0.0,0.0,28725,0.08818102697998259,0.0,0.0
2003,11,WN,350.0,0.0,0.0,44509,0.15318250241524187,0.0,5.0
2003,11,XE,559.0,0.0,0.0,22657,0.13117358873637286,0.0,1.0
2003,12,AA,1297.0,0.0,0.0,74223,0.20217452811123238,0.0,9.0
2003,12,AS,408.0,0.0,0.0,11608,0.23716402481047552,0.0,13.0
2003,12,B6,363.0,0.0,2.0,6331,0.18512083399147053,0.0,10.0
2003,12,CO,750.0,0.0,0.0,35377,0.14503773638239534,0.0,4.0
2003,12,DH,546.0,0.0,0.0,11599,0.34115009914647815,0.0,27.0
2003,12,DL,626.0,0.0,1.0,66777,0.17347290234661636,0.0,8.0
2003,12,EV,1065.0,0.0,0.0,23513,0.19576404542168163,0.0,9.0
2003,12,FL,395.0,0.0,0.0,15220,0.2505256241787122,0.0,15.0
2003,12,HA,332.0,0.0,0.5,494,0.15384615384615385,0.0,9.0
2003,12,HP,593.0,0.0,0.0,23231,0.16637251947828333,0.0,7.0
2003,12,MQ,1052.0,0.0,0.0,36133,0.2288766501535992,0.0,12.0
2003,12,NW,1582.0,0.0,0.0,50031,0.13621554636125602,0.0,4.0
2003,12,OO,560.0,0.0,0.0,35938,0.19322165952473705,0.0,9.0
2003,12,TZ,443.0,0.0,0.0,4600,0.18108695652173912,0.0,6.0
2003,12,UA,1117.0,0.0,0.0,65286,0.19279784333547775,0.0,8.0
2003,12,US,404.0,0.0,0.0,28934,0.1325084675468307,0.0,4.0
2003,12,WN,425.0,0.0,0.0,46477,0.19644125051100544,0.0,10.0
2003,12,XE,515.0,0.0,0.0,23640,0.15596446700507613,0.0,4.0
2004,1,AA,1358.0,0.0,0.0,73444,0.24014214912041829,0.0,13.0
2004,1,AS,398.0,0.0,0.0,10887,0.2557178286029209,0.0,15.0
2004,1,B6,319.0,0.0,1.0,6866,0.22662394407224,0.0,13.0
2004,1,CO,674.0,0.0,0.0,33503,0.11297495746649554,0.0,2.0
2004,1,DH,437.0,0.0,1.0,10519,0.375130715847514,0.0,36.0
2004,1,DL,543.0,0.0,0.0,67091,0.13881146502511515,0.0,5.0
2004,1,EV,610.0,0.0,0.0,23426,0.16409118073934945,0.0,5.0
2004,1,FL,495.0,0.0,0.0,15311,0.2146169420677944,0.0,10.0
2004,1,HA,395.0,0.0,0.0,457,0.13129102844638948,0.0,6.0
2004,1,HP,738.0,0.0,0.0,24052,0.16081822717445535,0.0,6.0
2004,1,MQ,829.0,0.0,0.0,35640,0.24060044893378227,0.0,13.0
2004,1,NW,1882.0,0.0,0.0,48578,0.1451480093869653,0.0,4.0
2004,1,OH,420.0,0.0,0.0,13524,0.25414078674948243,0.0,15.0
2004,1,OO,505.0,0.0,0.0,35567,0.19208817161975988,0.0,8.0
2004,1,TZ,797.0,0.0,0.0,4629,0.21473320371570534,0.0,10.0
2004,1,UA,979.0,0.0,0.0,64457,0.20238298400484045,0.0,8.0
2004,1,US,718.0,0.0,0.0,29118,0.13294182292739887,0.0,4.0
2004,1,WN,442.0,0.0,0.0,46328,0.17477551372819894,0.0,7.0
2004,1,XE,385.0,0.0,0.0,23740,0.12729570345408592,0.0,1.0
