yr,mon,arr_hour,delay_type,type_count
2012,9,8,Severe,579
2012,9,9,None,24712
2012,9,9,Slight,3947
2012,9,9,Moderate,1258
2012,9,9,Severe,999
2012,9,10,None,26079
2012,9,10,Slight,4518
2012,9,10,Moderate,1548
2012,9,10,Severe,1346
2012,9,11,None,23511
2012,9,11,Slight,5219
2012,9,11,Moderate,1906
2012,9,11,Severe,1348
2012,9,12,None,23691
2012,9,12,Slight,5623
2012,9,12,Moderate,2280
2012,9,12,Severe,1688
2012,9,13,None,23217
2012,9,13,Slight,5963
2012,9,13,Moderate,2304
2012,9,13,Severe,1708
2012,9,14,None,22388
2012,9,14,Slight,6241
2012,9,14,Moderate,2667
2012,9,14,Severe,2000
2012,9,15,None,21605
2012,9,15,Slight,6754
2012,9,15,Moderate,2966
2012,9,15,Severe,2139
2012,9,16,None,23580
2012,9,16,Slight,8114
2012,9,16,Moderate,3521
2012,9,16,Severe,2562
2012,9,17,None,19158
2012,9,17,Slight,7179
2012,9,17,Moderate,3327
2012,9,17,Severe,2559
2012,9,18,None,20968
2012,9,18,Slight,7761
2012,9,18,Moderate,3941
2012,9,18,Severe,3127
2012,9,19,None,19314
2012,9,19,Slight,7349
2012,9,19,Moderate,3770
2012,9,19,Severe,3129
2012,9,20,None,19443
2012,9,20,Slight,6998
2012,9,20,Moderate,3808
2012,9,20,Severe,3248
2012,9,21,None,17111
2012,9,21,Slight,5900
2012,9,21,Moderate,3404
2012,9,21,Severe,3165
2012,9,22,None,13039
2012,9,22,Slight,5092
2012,9,22,Moderate,2974
2012,9,22,Severe,2394
2012,9,23,None,10611
2012,9,23,Slight,3975
2012,9,23,Moderate,2305
2012,9,23,Severe,1737
2012,10,0,None,2450
2012,10,0,Slight,1247
2012,10,0,Moderate,753
2012,10,0,Severe,455
2012,10,1,None,360
2012,10,1,Slight,106
2012,10,1,Moderate,70
2012,10,1,Severe,62
2012,10,2,None,65
2012,10,2,Slight,16
2012,10,2,Moderate,7
2012,10,2,Severe,4
2012,10,3,None,28
2012,10,3,Slight,6
2012,10,3,Moderate,1
2012,10,3,Severe,0
2012,10,4,None,119
2012,10,4,Slight,58
2012,10,4,Moderate,21
2012,10,4,Severe,11
2012,10,5,None,1951
2012,10,5,Slight,820
2012,10,5,Moderate,372
2012,10,5,Severe,179
2012,10,6,None,5225
2012,10,6,Slight,1031
2012,10,6,Moderate,359
2012,10,6,Severe,221
2012,10,7,None,13051
2012,10,7,Slight,2291
2012,10,7,Moderate,551
2012,10,7,Severe,437
2012,10,8,None,19384
2012,10,8,Slight,3016
2012,10,8,Moderate,786
2012,10,8,Severe,636
2012,10,9,None,25304
2012,10,9,Slight,4716
2012,10,9,Moderate,1342
2012,10,9,Severe,1083
2012,10,10,None,25754
2012,10,10,Slight,5886
2012,10,10,Moderate,1930
2012,10,10,Severe,1358
2012,10,11,None,22639
2012,10,11,Slight,6167
2012,10,11,Moderate,2220
2012,10,11,Severe,1413
2012,10,12,None,22983
2012,10,12,Slight,6747
2012,10,12,Moderate,2662
2012,10,12,Severe,1757
2012,10,13,None,21651
2012,10,13,Slight,7241
2012,10,13,Moderate,2907
2012,10,13,Severe,1821
2012,10,14,None,21530
2012,10,14,Slight,7665
2012,10,14,Moderate,3211
2012,10,14,Severe,2018
2012,10,15,None,20430
2012,10,15,Slight,7450
2012,10,15,Moderate,3338
2012,10,15,Severe,2045
2012,10,16,None,22184
2012,10,16,Slight,9389
2012,10,16,Moderate,4249
2012,10,16,Severe,2674
2012,10,17,None,18557
2012,10,17,Slight,8494
2012,10,17,Moderate,4168
2012,10,17,Severe,2621
2012,10,18,None,20139
2012,10,18,Slight,8926
2012,10,18,Moderate,4589
2012,10,18,Severe,3104
2012,10,19,None,18423
2012,10,19,Slight,8401
2012,10,19,Moderate,4436
2012,10,19,Severe,3025
2012,10,20,None,18643
2012,10,20,Slight,8204
2012,10,20,Moderate,4642
2012,10,20,Severe,3134
2012,10,21,None,16158
2012,10,21,Slight,6644
2012,10,21,Moderate,4348
2012,10,21,Severe,2962
2012,10,22,None,12349
2012,10,22,Slight,5891
2012,10,22,Moderate,3505
2012,10,22,Severe,2370
2012,10,23,None,10182
2012,10,23,Slight,4375
2012,10,23,Moderate,2613
2012,10,23,Severe,1626
2012,11,0,None,3024
2012,11,0,Slight,1324
2012,11,0,Moderate,584
2012,11,0,Severe,370
2012,11,1,None,527
2012,11,1,Slight,211
2012,11,1,Moderate,115
2012,11,1,Severe,53
2012,11,2,None,76
2012,11,2,Slight,24
2012,11,2,Moderate,7
2012,11,2,Severe,2
2012,11,3,None,58
2012,11,3,Slight,10
2012,11,3,Moderate,0
2012,11,3,Severe,2
2012,11,4,None,332
2012,11,4,Slight,90
2012,11,4,Moderate,29
2012,11,4,Severe,20
2012,11,5,None,2036
2012,11,5,Slight,689
2012,11,5,Moderate,266
2012,11,5,Severe,137
2012,11,6,None,4487
2012,11,6,Slight,884
2012,11,6,Moderate,272
2012,11,6,Severe,208
2012,11,7,None,11978
2012,11,7,Slight,2114
2012,11,7,Moderate,472
2012,11,7,Severe,504
2012,11,8,None,18699
2012,11,8,Slight,3021
2012,11,8,Moderate,742
2012,11,8,Severe,597
2012,11,9,None,22402
2012,11,9,Slight,4263
2012,11,9,Moderate,1214
2012,11,9,Severe,975
2012,11,10,None,25909
2012,11,10,Slight,5377
2012,11,10,Moderate,1580
2012,11,10,Severe,1220
2012,11,11,None,22507
2012,11,11,Slight,5538
2012,11,11,Moderate,1783
2012,11,11,Severe,1201
2012,11,12,None,23731
2012,11,12,Slight,6130
2012,11,12,Moderate,2092
2012,11,12,Severe,1452
2012,11,13,None,22002
2012,11,13,Slight,6720
2012,11,13,Moderate,2279
2012,11,13,Severe,1547
2012,11,14,None,22470
2012,11,14,Slight,6945
2012,11,14,Moderate,2612
2012,11,14,Severe,1700
2012,11,15,None,20937
2012,11,15,Slight,7165
2012,11,15,Moderate,2625
2012,11,15,Severe,1708
2012,11,16,None,23361
2012,11,16,Slight,8327
2012,11,16,Moderate,3326
2012,11,16,Severe,2051
2012,11,17,None,18190
2012,11,17,Slight,7559
2012,11,17,Moderate,3159
2012,11,17,Severe,1941
2012,11,18,None,21223
2012,11,18,Slight,8029
2012,11,18,Moderate,3512
2012,11,18,Severe,2220
2012,11,19,None,18633
2012,11,19,Slight,7423
2012,11,19,Moderate,3377
2012,11,19,Severe,2187
2012,11,20,None,20240
2012,11,20,Slight,7922
2012,11,20,Moderate,3829
2012,11,20,Severe,2455
2012,11,21,None,17505
2012,11,21,Slight,6637
2012,11,21,Moderate,3367
2012,11,21,Severe,2263
2012,11,22,None,13538
2012,11,22,Slight,5397
2012,11,22,Moderate,2695
2012,11,22,Severe,1689
2012,11,23,None,11360
2012,11,23,Slight,4291
2012,11,23,Moderate,2155
2012,11,23,Severe,1265
2012,12,0,None,2106
2012,12,0,Slight,1221
2012,12,0,Moderate,923
2012,12,0,Severe,763
2012,12,1,None,465
2012,12,1,Slight,194
2012,12,1,Moderate,157
2012,12,1,Severe,106
2012,12,2,None,48
2012,12,2,Slight,37
2012,12,2,Moderate,17
2012,12,2,Severe,19
2012,12,3,None,38
2012,12,3,Slight,17
2012,12,3,Moderate,11
2012,12,3,Severe,9
2012,12,4,None,193
2012,12,4,Slight,102
2012,12,4,Moderate,44
2012,12,4,Severe,50
2012,12,5,None,1808
2012,12,5,Slight,786
2012,12,5,Moderate,452
2012,12,5,Severe,303
2012,12,6,None,3899
2012,12,6,Slight,1084
2012,12,6,Moderate,504
2012,12,6,Severe,392
2012,12,7,None,10482
2012,12,7,Slight,2477
2012,12,7,Moderate,805
2012,12,7,Severe,673
2012,12,8,None,17448
2012,12,8,Slight,3932
2012,12,8,Moderate,1204
2012,12,8,Severe,963
2012,12,9,None,19947
2012,12,9,Slight,5007
2012,12,9,Moderate,1849
2012,12,9,Severe,1285
2012,12,10,None,23265
2012,12,10,Slight,6664
2012,12,10,Moderate,2634
2012,12,10,Severe,1754
2012,12,11,None,19841
2012,12,11,Slight,6329
2012,12,11,Moderate,2785
2012,12,11,Severe,1752
2012,12,12,None,20784
2012,12,12,Slight,7276
2012,12,12,Moderate,3506
2012,12,12,Severe,2381
2012,12,13,None,19657
2012,12,13,Slight,7487
2012,12,13,Moderate,3645
2012,12,13,Severe,2367
2012,12,14,None,19412
2012,12,14,Slight,7646
2012,12,14,Moderate,4097
2012,12,14,Severe,2720
2012,12,15,None,18093
2012,12,15,Slight,7668
2012,12,15,Moderate,4104
2012,12,15,Severe,2922
2012,12,16,None,20447
2012,12,16,Slight,8778
2012,12,16,Moderate,4990
2012,12,16,Severe,3441
2012,12,17,None,15235
2012,12,17,Slight,7945
2012,12,17,Moderate,4715
2012,12,17,Severe,3230
2012,12,18,None,18141
2012,12,18,Slight,8126
2012,12,18,Moderate,4866
2012,12,18,Severe,3821
2012,12,19,None,16336
2012,12,19,Slight,7598
2012,12,19,Moderate,4950
2012,12,19,Severe,3742
2012,12,20,None,16774
2012,12,20,Slight,7804
2012,12,20,Moderate,5047
2012,12,20,Severe,4090
2012,12,21,None,14923
2012,12,21,Slight,6442
2012,12,21,Moderate,4340
2012,12,21,Severe,3792
2012,12,22,None,11370
2012,12,22,Slight,5474
2012,12,22,Moderate,3874
2012,12,22,Severe,3060
2012,12,23,None,9178
2012,12,23,Slight,4453
2012,12,23,Moderate,3133
2012,12,23,Severe,2501
