yr,mon,dep_hour,delay_type,type_count
2012,9,8,Severe,1532
2012,9,9,None,22970
2012,9,9,Slight,5762
2012,9,9,Moderate,2524
2012,9,9,Severe,1572
2012,9,10,None,24260
2012,9,10,Slight,6841
2012,9,10,Moderate,3163
2012,9,10,Severe,2035
2012,9,11,None,23081
2012,9,11,Slight,6260
2012,9,11,Moderate,2896
2012,9,11,Severe,1939
2012,9,12,None,21360
2012,9,12,Slight,6269
2012,9,12,Moderate,3256
2012,9,12,Severe,2162
2012,9,13,None,22466
2012,9,13,Slight,6608
2012,9,13,Moderate,3669
2012,9,13,Severe,2455
2012,9,14,None,19834
2012,9,14,Slight,6298
2012,9,14,Moderate,3588
2012,9,14,Severe,2712
2012,9,15,None,19944
2012,9,15,Slight,6319
2012,9,15,Moderate,3688
2012,9,15,Severe,2890
2012,9,16,None,19855
2012,9,16,Slight,6352
2012,9,16,Moderate,3767
2012,9,16,Severe,3077
2012,9,17,None,21405
2012,9,17,Slight,6512
2012,9,17,Moderate,4111
2012,9,17,Severe,3565
2012,9,18,None,17358
2012,9,18,Slight,5612
2012,9,18,Moderate,3749
2012,9,18,Severe,3310
2012,9,19,None,17869
2012,9,19,Slight,5251
2012,9,19,Moderate,3585
2012,9,19,Severe,2992
2012,9,20,None,10855
2012,9,20,Slight,3672
2012,9,20,Moderate,2457
2012,9,20,Severe,1831
2012,9,21,None,10075
2012,9,21,Slight,3077
2012,9,21,Moderate,1886
2012,9,21,Severe,1350
2012,9,22,None,5475
2012,9,22,Slight,1581
2012,9,22,Moderate,887
2012,9,22,Severe,559
2012,9,23,None,2245
2012,9,23,Slight,669
2012,9,23,Moderate,286
2012,9,23,Severe,137
2012,10,0,None,572
2012,10,0,Slight,120
2012,10,0,Moderate,66
2012,10,0,Severe,37
2012,10,1,None,222
2012,10,1,Slight,40
2012,10,1,Moderate,16
2012,10,1,Severe,12
2012,10,2,None,21
2012,10,2,Slight,7
2012,10,2,Moderate,1
2012,10,2,Severe,2
2012,10,3,None,22
2012,10,3,Slight,5
2012,10,3,Moderate,2
2012,10,3,Severe,0
2012,10,4,None,3
2012,10,4,Slight,0
2012,10,4,Moderate,0
2012,10,4,Severe,0
2012,10,5,None,6029
2012,10,5,Slight,1400
2012,10,5,Moderate,355
2012,10,5,Severe,192
2012,10,6,None,26377
2012,10,6,Slight,6784
2012,10,6,Moderate,1945
2012,10,6,Severe,825
2012,10,7,None,26004
2012,10,7,Slight,7790
2012,10,7,Moderate,2719
2012,10,7,Severe,1195
2012,10,8,None,25495
2012,10,8,Slight,8106
2012,10,8,Moderate,3378
2012,10,8,Severe,1645
2012,10,9,None,21412
2012,10,9,Slight,7401
2012,10,9,Moderate,3274
2012,10,9,Severe,1636
2012,10,10,None,23169
2012,10,10,Slight,7860
2012,10,10,Moderate,3718
2012,10,10,Severe,2028
2012,10,11,None,21387
2012,10,11,Slight,7605
2012,10,11,Moderate,3574
2012,10,11,Severe,1990
2012,10,12,None,20901
2012,10,12,Slight,7584
2012,10,12,Moderate,3777
2012,10,12,Severe,2291
2012,10,13,None,20704
2012,10,13,Slight,7737
2012,10,13,Moderate,3920
2012,10,13,Severe,2298
2012,10,14,None,18868
2012,10,14,Slight,7191
2012,10,14,Moderate,4122
2012,10,14,Severe,2643
2012,10,15,None,19557
2012,10,15,Slight,7709
2012,10,15,Moderate,4391
2012,10,15,Severe,2757
2012,10,16,None,19420
2012,10,16,Slight,7495
2012,10,16,Moderate,4290
2012,10,16,Severe,2772
2012,10,17,None,20396
2012,10,17,Slight,7768
2012,10,17,Moderate,4888
2012,10,17,Severe,3331
2012,10,18,None,16959
2012,10,18,Slight,6767
2012,10,18,Moderate,4380
2012,10,18,Severe,3019
2012,10,19,None,17162
2012,10,19,Slight,6225
2012,10,19,Moderate,4355
2012,10,19,Severe,2927
2012,10,20,None,10552
2012,10,20,Slight,4264
2012,10,20,Moderate,2908
2012,10,20,Severe,1980
2012,10,21,None,9024
2012,10,21,Slight,3394
2012,10,21,Moderate,2062
2012,10,21,Severe,1353
2012,10,22,None,5438
2012,10,22,Slight,1664
2012,10,22,Moderate,933
2012,10,22,Severe,492
2012,10,23,None,2352
2012,10,23,Slight,545
2012,10,23,Moderate,301
2012,10,23,Severe,135
2012,11,0,None,729
2012,11,0,Slight,216
2012,11,0,Moderate,64
2012,11,0,Severe,25
2012,11,1,None,285
2012,11,1,Slight,77
2012,11,1,Moderate,35
2012,11,1,Severe,14
2012,11,2,None,30
2012,11,2,Slight,10
2012,11,2,Moderate,1
2012,11,2,Severe,1
2012,11,3,None,23
2012,11,3,Slight,7
2012,11,3,Moderate,3
2012,11,3,Severe,0
2012,11,4,None,27
2012,11,4,Slight,31
2012,11,4,Moderate,4
2012,11,4,Severe,1
2012,11,5,None,5949
2012,11,5,Slight,1022
2012,11,5,Moderate,265
2012,11,5,Severe,200
2012,11,6,None,26882
2012,11,6,Slight,5809
2012,11,6,Moderate,1499
2012,11,6,Severe,926
2012,11,7,None,26098
2012,11,7,Slight,6239
2012,11,7,Moderate,1978
2012,11,7,Severe,1010
2012,11,8,None,26763
2012,11,8,Slight,6453
2012,11,8,Moderate,2314
2012,11,8,Severe,1425
2012,11,9,None,23117
2012,11,9,Slight,5659
2012,11,9,Moderate,2218
2012,11,9,Severe,1238
2012,11,10,None,24290
2012,11,10,Slight,6091
2012,11,10,Moderate,2362
2012,11,10,Severe,1534
2012,11,11,None,24205
2012,11,11,Slight,6279
2012,11,11,Moderate,2541
2012,11,11,Severe,1589
2012,11,12,None,21751
2012,11,12,Slight,5983
2012,11,12,Moderate,2627
2012,11,12,Severe,1554
2012,11,13,None,23301
2012,11,13,Slight,6322
2012,11,13,Moderate,2901
2012,11,13,Severe,1816
2012,11,14,None,20899
2012,11,14,Slight,5981
2012,11,14,Moderate,2793
2012,11,14,Severe,1890
2012,11,15,None,21374
2012,11,15,Slight,6297
2012,11,15,Moderate,2993
2012,11,15,Severe,1849
2012,11,16,None,21367
2012,11,16,Slight,6390
2012,11,16,Moderate,3135
2012,11,16,Severe,2058
2012,11,17,None,22575
2012,11,17,Slight,6785
2012,11,17,Moderate,3595
2012,11,17,Severe,2254
2012,11,18,None,17915
2012,11,18,Slight,5459
2012,11,18,Moderate,2871
2012,11,18,Severe,2094
2012,11,19,None,19693
2012,11,19,Slight,5486
2012,11,19,Moderate,2994
2012,11,19,Severe,1977
2012,11,20,None,12076
2012,11,20,Slight,3480
2012,11,20,Moderate,2067
2012,11,20,Severe,1331
2012,11,21,None,10013
2012,11,21,Slight,2975
2012,11,21,Moderate,1617
2012,11,21,Severe,892
2012,11,22,None,6015
2012,11,22,Slight,1557
2012,11,22,Moderate,666
2012,11,22,Severe,368
2012,11,23,None,2400
2012,11,23,Slight,755
2012,11,23,Moderate,297
2012,11,23,Severe,148
2012,12,0,None,911
2012,12,0,Slight,183
2012,12,0,Moderate,115
2012,12,0,Severe,66
2012,12,1,None,293
2012,12,1,Slight,71
2012,12,1,Moderate,28
2012,12,1,Severe,21
2012,12,2,None,75
2012,12,2,Slight,27
2012,12,2,Moderate,11
2012,12,2,Severe,8
2012,12,3,None,14
2012,12,3,Slight,1
2012,12,3,Moderate,5
2012,12,3,Severe,3
2012,12,4,None,31
2012,12,4,Slight,21
2012,12,4,Moderate,16
2012,12,4,Severe,3
2012,12,5,None,4166
2012,12,5,Slight,1012
2012,12,5,Moderate,390
2012,12,5,Severe,247
2012,12,6,None,24637
2012,12,6,Slight,6710
2012,12,6,Moderate,2789
2012,12,6,Severe,1509
2012,12,7,None,24012
2012,12,7,Slight,6810
2012,12,7,Moderate,3205
2012,12,7,Severe,1744
2012,12,8,None,23994
2012,12,8,Slight,7480
2012,12,8,Moderate,3738
2012,12,8,Severe,2067
2012,12,9,None,20123
2012,12,9,Slight,6471
2012,12,9,Moderate,3571
2012,12,9,Severe,2053
2012,12,10,None,21007
2012,12,10,Slight,6921
2012,12,10,Moderate,3926
2012,12,10,Severe,2572
2012,12,11,None,20775
2012,12,11,Slight,7701
2012,12,11,Moderate,4228
2012,12,11,Severe,2721
2012,12,12,None,18881
2012,12,12,Slight,6687
2012,12,12,Moderate,4078
2012,12,12,Severe,2766
2012,12,13,None,19679
2012,12,13,Slight,7053
2012,12,13,Moderate,4398
2012,12,13,Severe,3161
2012,12,14,None,17926
2012,12,14,Slight,6718
2012,12,14,Moderate,4385
2012,12,14,Severe,3310
2012,12,15,None,18015
2012,12,15,Slight,6778
2012,12,15,Moderate,4508
2012,12,15,Severe,3353
2012,12,16,None,17899
2012,12,16,Slight,6819
2012,12,16,Moderate,4601
2012,12,16,Severe,3603
2012,12,17,None,19406
2012,12,17,Slight,7384
2012,12,17,Moderate,5473
2012,12,17,Severe,4225
2012,12,18,None,14130
2012,12,18,Slight,5657
2012,12,18,Moderate,4347
2012,12,18,Severe,3607
2012,12,19,None,16025
2012,12,19,Slight,5542
2012,12,19,Moderate,4302
2012,12,19,Severe,3659
2012,12,20,None,9554
2012,12,20,Slight,3788
2012,12,20,Moderate,3100
2012,12,20,Severe,2409
2012,12,21,None,7712
2012,12,21,Slight,3053
2012,12,21,Moderate,2418
2012,12,21,Severe,2046
2012,12,22,None,5168
2012,12,22,Slight,1576
2012,12,22,Moderate,988
2012,12,22,Severe,746
2012,12,23,None,2404
2012,12,23,Slight,650
2012,12,23,Moderate,445
2012,12,23,Severe,311
