yr,mon,arr_hour,delay_type,type_count
2012,9,7,Slight,2594
2012,9,7,Moderate,613
2012,9,7,Severe,388
2012,9,8,None,18069
2012,9,8,Slight,3452
2012,9,8,Moderate,1099
2012,9,8,Severe,578
2012,9,9,None,22779
2012,9,9,Slight,5328
2012,9,9,Moderate,1804
2012,9,9,Severe,1005
2012,9,10,None,24578
2012,9,10,Slight,5527
2012,9,10,Moderate,2047
2012,9,10,Severe,1339
2012,9,11,None,22363
2012,9,11,Slight,5772
2012,9,11,Moderate,2391
2012,9,11,Severe,1458
2012,9,12,None,22924
2012,9,12,Slight,5949
2012,9,12,Moderate,2633
2012,9,12,Severe,1776
2012,9,13,None,22554
2012,9,13,Slight,6013
2012,9,13,Moderate,2806
2012,9,13,Severe,1819
2012,9,14,None,21690
2012,9,14,Slight,6381
2012,9,14,Moderate,3157
2012,9,14,Severe,2068
2012,9,15,None,21317
2012,9,15,Slight,6577
2012,9,15,Moderate,3341
2012,9,15,Severe,2229
2012,9,16,None,23880
2012,9,16,Slight,7287
2012,9,16,Moderate,3884
2012,9,16,Severe,2726
2012,9,17,None,19521
2012,9,17,Slight,6286
2012,9,17,Moderate,3652
2012,9,17,Severe,2764
2012,9,18,None,21566
2012,9,18,Slight,6747
2012,9,18,Moderate,4124
2012,9,18,Severe,3360
2012,9,19,None,19774
2012,9,19,Slight,6495
2012,9,19,Moderate,4003
2012,9,19,Severe,3290
2012,9,20,None,20027
2012,9,20,Slight,6041
2012,9,20,Moderate,4046
2012,9,20,Severe,3383
2012,9,21,None,17272
2012,9,21,Slight,5470
2012,9,21,Moderate,3733
2012,9,21,Severe,3105
2012,9,22,None,13604
2012,9,22,Slight,4532
2012,9,22,Moderate,3054
2012,9,22,Severe,2309
2012,9,23,None,11036
2012,9,23,Slight,3593
2012,9,23,Moderate,2294
2012,9,23,Severe,1705
2012,10,0,None,2862
2012,10,0,Slight,943
2012,10,0,Moderate,691
2012,10,0,Severe,409
2012,10,1,None,347
2012,10,1,Slight,101
2012,10,1,Moderate,95
2012,10,1,Severe,55
2012,10,2,None,59
2012,10,2,Slight,15
2012,10,2,Moderate,14
2012,10,2,Severe,4
2012,10,3,None,22
2012,10,3,Slight,7
2012,10,3,Moderate,3
2012,10,3,Severe,3
2012,10,4,None,138
2012,10,4,Slight,39
2012,10,4,Moderate,23
2012,10,4,Severe,9
2012,10,5,None,2299
2012,10,5,Slight,564
2012,10,5,Moderate,301
2012,10,5,Severe,158
2012,10,6,None,5150
2012,10,6,Slight,1116
2012,10,6,Moderate,370
2012,10,6,Severe,200
2012,10,7,None,12133
2012,10,7,Slight,2962
2012,10,7,Moderate,818
2012,10,7,Severe,417
2012,10,8,None,17194
2012,10,8,Slight,4534
2012,10,8,Moderate,1384
2012,10,8,Severe,710
2012,10,9,None,21724
2012,10,9,Slight,7021
2012,10,9,Moderate,2549
2012,10,9,Severe,1151
2012,10,10,None,22963
2012,10,10,Slight,7585
2012,10,10,Moderate,2954
2012,10,10,Severe,1426
2012,10,11,None,20831
2012,10,11,Slight,6947
2012,10,11,Moderate,3139
2012,10,11,Severe,1522
2012,10,12,None,21663
2012,10,12,Slight,7453
2012,10,12,Moderate,3220
2012,10,12,Severe,1813
2012,10,13,None,21205
2012,10,13,Slight,7157
2012,10,13,Moderate,3392
2012,10,13,Severe,1866
2012,10,14,None,21022
2012,10,14,Slight,7647
2012,10,14,Moderate,3700
2012,10,14,Severe,2055
2012,10,15,None,20528
2012,10,15,Slight,6986
2012,10,15,Moderate,3617
2012,10,15,Severe,2132
2012,10,16,None,22928
2012,10,16,Slight,8491
2012,10,16,Moderate,4339
2012,10,16,Severe,2738
2012,10,17,None,19482
2012,10,17,Slight,7503
2012,10,17,Moderate,4207
2012,10,17,Severe,2648
2012,10,18,None,20992
2012,10,18,Slight,7736
2012,10,18,Moderate,4865
2012,10,18,Severe,3165
2012,10,19,None,18707
2012,10,19,Slight,7838
2012,10,19,Moderate,4724
2012,10,19,Severe,3016
2012,10,20,None,19385
2012,10,20,Slight,7374
2012,10,20,Moderate,4748
2012,10,20,Severe,3116
2012,10,21,None,16422
2012,10,21,Slight,6314
2012,10,21,Moderate,4405
2012,10,21,Severe,2971
2012,10,22,None,13257
2012,10,22,Slight,5110
2012,10,22,Moderate,3383
2012,10,22,Severe,2365
2012,10,23,None,10733
2012,10,23,Slight,4018
2012,10,23,Moderate,2434
2012,10,23,Severe,1611
2012,11,0,None,3528
2012,11,0,Slight,926
2012,11,0,Moderate,536
2012,11,0,Severe,312
2012,11,1,None,569
2012,11,1,Slight,168
2012,11,1,Moderate,122
2012,11,1,Severe,47
2012,11,2,None,81
2012,11,2,Slight,19
2012,11,2,Moderate,6
2012,11,2,Severe,3
2012,11,3,None,43
2012,11,3,Slight,16
2012,11,3,Moderate,9
2012,11,3,Severe,2
2012,11,4,None,336
2012,11,4,Slight,84
2012,11,4,Moderate,32
2012,11,4,Severe,19
2012,11,5,None,2036
2012,11,5,Slight,659
2012,11,5,Moderate,310
2012,11,5,Severe,123
2012,11,6,None,4432
2012,11,6,Slight,958
2012,11,6,Moderate,271
2012,11,6,Severe,190
2012,11,7,None,11409
2012,11,7,Slight,2484
2012,11,7,Moderate,676
2012,11,7,Severe,499
2012,11,8,None,17572
2012,11,8,Slight,3768
2012,11,8,Moderate,1089
2012,11,8,Severe,630
2012,11,9,None,21433
2012,11,9,Slight,4837
2012,11,9,Moderate,1592
2012,11,9,Severe,992
2012,11,10,None,25383
2012,11,10,Slight,5734
2012,11,10,Moderate,1826
2012,11,10,Severe,1143
2012,11,11,None,22735
2012,11,11,Slight,5227
2012,11,11,Moderate,1901
2012,11,11,Severe,1166
2012,11,12,None,24291
2012,11,12,Slight,5551
2012,11,12,Moderate,2148
2012,11,12,Severe,1415
2012,11,13,None,23002
2012,11,13,Slight,5733
2012,11,13,Moderate,2349
2012,11,13,Severe,1464
2012,11,14,None,23287
2012,11,14,Slight,6186
2012,11,14,Moderate,2623
2012,11,14,Severe,1631
2012,11,15,None,22094
2012,11,15,Slight,6104
2012,11,15,Moderate,2647
2012,11,15,Severe,1590
2012,11,16,None,24737
2012,11,16,Slight,7116
2012,11,16,Moderate,3328
2012,11,16,Severe,1884
2012,11,17,None,19932
2012,11,17,Slight,6118
2012,11,17,Moderate,2954
2012,11,17,Severe,1845
2012,11,18,None,22635
2012,11,18,Slight,6950
2012,11,18,Moderate,3316
2012,11,18,Severe,2083
2012,11,19,None,19845
2012,11,19,Slight,6439
2012,11,19,Moderate,3261
2012,11,19,Severe,2075
2012,11,20,None,22353
2012,11,20,Slight,6382
2012,11,20,Moderate,3411
2012,11,20,Severe,2300
2012,11,21,None,18901
2012,11,21,Slight,5679
2012,11,21,Moderate,3107
2012,11,21,Severe,2085
2012,11,22,None,14875
2012,11,22,Slight,4472
2012,11,22,Moderate,2419
2012,11,22,Severe,1553
2012,11,23,None,12268
2012,11,23,Slight,3753
2012,11,23,Moderate,1907
2012,11,23,Severe,1143
2012,12,0,None,2521
2012,12,0,Slight,984
2012,12,0,Moderate,808
2012,12,0,Severe,700
2012,12,1,None,532
2012,12,1,Slight,171
2012,12,1,Moderate,128
2012,12,1,Severe,91
2012,12,2,None,65
2012,12,2,Slight,18
2012,12,2,Moderate,18
2012,12,2,Severe,20
2012,12,3,None,32
2012,12,3,Slight,23
2012,12,3,Moderate,12
2012,12,3,Severe,8
2012,12,4,None,249
2012,12,4,Slight,57
2012,12,4,Moderate,45
2012,12,4,Severe,38
2012,12,5,None,2248
2012,12,5,Slight,506
2012,12,5,Moderate,334
2012,12,5,Severe,261
2012,12,6,None,4168
2012,12,6,Slight,967
2012,12,6,Moderate,397
2012,12,6,Severe,347
2012,12,7,None,9773
2012,12,7,Slight,2754
2012,12,7,Moderate,1182
2012,12,7,Severe,728
2012,12,8,None,15801
2012,12,8,Slight,4534
2012,12,8,Moderate,2095
2012,12,8,Severe,1117
2012,12,9,None,18560
2012,12,9,Slight,5445
2012,12,9,Moderate,2548
2012,12,9,Severe,1535
2012,12,10,None,21701
2012,12,10,Slight,7195
2012,12,10,Moderate,3511
2012,12,10,Severe,1910
2012,12,11,None,19274
2012,12,11,Slight,6228
2012,12,11,Moderate,3316
2012,12,11,Severe,1889
2012,12,12,None,20991
2012,12,12,Slight,6585
2012,12,12,Moderate,3891
2012,12,12,Severe,2480
2012,12,13,None,20053
2012,12,13,Slight,6821
2012,12,13,Moderate,3835
2012,12,13,Severe,2447
2012,12,14,None,19945
2012,12,14,Slight,7030
2012,12,14,Moderate,4132
2012,12,14,Severe,2768
2012,12,15,None,18930
2012,12,15,Slight,6812
2012,12,15,Moderate,4090
2012,12,15,Severe,2955
2012,12,16,None,21752
2012,12,16,Slight,7670
2012,12,16,Moderate,4874
2012,12,16,Severe,3360
2012,12,17,None,16946
2012,12,17,Slight,6666
2012,12,17,Moderate,4343
2012,12,17,Severe,3170
2012,12,18,None,19172
2012,12,18,Slight,7107
2012,12,18,Moderate,4863
2012,12,18,Severe,3812
2012,12,19,None,17521
2012,12,19,Slight,6599
2012,12,19,Moderate,4802
2012,12,19,Severe,3704
2012,12,20,None,18040
2012,12,20,Slight,6775
2012,12,20,Moderate,4860
2012,12,20,Severe,4040
2012,12,21,None,15906
2012,12,21,Slight,5601
2012,12,21,Moderate,4389
2012,12,21,Severe,3601
2012,12,22,None,12457
2012,12,22,Slight,4698
2012,12,22,Moderate,3685
2012,12,22,Severe,2938
2012,12,23,None,10200
2012,12,23,Slight,3867
2012,12,23,Moderate,2907
2012,12,23,Severe,2291
