yr,mon,dep_hour,delay_type,type_count
2012,9,8,Severe,1487
2012,9,9,None,23969
2012,9,9,Slight,5386
2012,9,9,Moderate,1987
2012,9,9,Severe,1486
2012,9,10,None,24603
2012,9,10,Slight,6980
2012,9,10,Moderate,2773
2012,9,10,Severe,1943
2012,9,11,None,23495
2012,9,11,Slight,6240
2012,9,11,Moderate,2550
2012,9,11,Severe,1891
2012,9,12,None,21776
2012,9,12,Slight,6349
2012,9,12,Moderate,2907
2012,9,12,Severe,2015
2012,9,13,None,22358
2012,9,13,Slight,7150
2012,9,13,Moderate,3274
2012,9,13,Severe,2416
2012,9,14,None,19701
2012,9,14,Slight,6945
2012,9,14,Moderate,3227
2012,9,14,Severe,2559
2012,9,15,None,19285
2012,9,15,Slight,7359
2012,9,15,Moderate,3482
2012,9,15,Severe,2715
2012,9,16,None,19357
2012,9,16,Slight,7185
2012,9,16,Moderate,3652
2012,9,16,Severe,2857
2012,9,17,None,20537
2012,9,17,Slight,7670
2012,9,17,Moderate,3949
2012,9,17,Severe,3437
2012,9,18,None,16993
2012,9,18,Slight,6147
2012,9,18,Moderate,3714
2012,9,18,Severe,3175
2012,9,19,None,17400
2012,9,19,Slight,5908
2012,9,19,Moderate,3300
2012,9,19,Severe,3089
2012,9,20,None,10976
2012,9,20,Slight,3653
2012,9,20,Moderate,2318
2012,9,20,Severe,1868
2012,9,21,None,9832
2012,9,21,Slight,3279
2012,9,21,Moderate,1878
2012,9,21,Severe,1399
2012,9,22,None,5483
2012,9,22,Slight,1626
2012,9,22,Moderate,836
2012,9,22,Severe,557
2012,9,23,None,2204
2012,9,23,Slight,705
2012,9,23,Moderate,279
2012,9,23,Severe,149
2012,10,0,None,510
2012,10,0,Slight,169
2012,10,0,Moderate,85
2012,10,0,Severe,31
2012,10,1,None,192
2012,10,1,Slight,62
2012,10,1,Moderate,25
2012,10,1,Severe,11
2012,10,2,None,25
2012,10,2,Slight,3
2012,10,2,Moderate,1
2012,10,2,Severe,2
2012,10,3,None,28
2012,10,3,Slight,0
2012,10,3,Moderate,1
2012,10,3,Severe,0
2012,10,4,None,3
2012,10,4,Slight,0
2012,10,4,Moderate,0
2012,10,4,Severe,0
2012,10,5,None,6415
2012,10,5,Slight,1138
2012,10,5,Moderate,245
2012,10,5,Severe,178
2012,10,6,None,29109
2012,10,6,Slight,5004
2012,10,6,Moderate,1007
2012,10,6,Severe,811
2012,10,7,None,30106
2012,10,7,Slight,5056
2012,10,7,Moderate,1434
2012,10,7,Severe,1112
2012,10,8,None,27920
2012,10,8,Slight,7074
2012,10,8,Moderate,2069
2012,10,8,Severe,1561
2012,10,9,None,23145
2012,10,9,Slight,6505
2012,10,9,Moderate,2537
2012,10,9,Severe,1536
2012,10,10,None,23163
2012,10,10,Slight,8306
2012,10,10,Moderate,3283
2012,10,10,Severe,2023
2012,10,11,None,21563
2012,10,11,Slight,7705
2012,10,11,Moderate,3334
2012,10,11,Severe,1954
2012,10,12,None,20796
2012,10,12,Slight,7836
2012,10,12,Moderate,3652
2012,10,12,Severe,2269
2012,10,13,None,20676
2012,10,13,Slight,8053
2012,10,13,Moderate,3624
2012,10,13,Severe,2306
2012,10,14,None,18238
2012,10,14,Slight,8017
2012,10,14,Moderate,4013
2012,10,14,Severe,2556
2012,10,15,None,18806
2012,10,15,Slight,8645
2012,10,15,Moderate,4220
2012,10,15,Severe,2743
2012,10,16,None,18921
2012,10,16,Slight,8062
2012,10,16,Moderate,4196
2012,10,16,Severe,2798
2012,10,17,None,19794
2012,10,17,Slight,8658
2012,10,17,Moderate,4660
2012,10,17,Severe,3271
2012,10,18,None,16946
2012,10,18,Slight,6957
2012,10,18,Moderate,4237
2012,10,18,Severe,2985
2012,10,19,None,16600
2012,10,19,Slight,6899
2012,10,19,Moderate,4274
2012,10,19,Severe,2896
2012,10,20,None,10582
2012,10,20,Slight,4427
2012,10,20,Moderate,2734
2012,10,20,Severe,1961
2012,10,21,None,8743
2012,10,21,Slight,3613
2012,10,21,Moderate,2161
2012,10,21,Severe,1316
2012,10,22,None,5272
2012,10,22,Slight,1776
2012,10,22,Moderate,945
2012,10,22,Severe,534
2012,10,23,None,2006
2012,10,23,Slight,822
2012,10,23,Moderate,343
2012,10,23,Severe,162
2012,11,0,None,752
2012,11,0,Slight,200
2012,11,0,Moderate,49
2012,11,0,Severe,33
2012,11,1,None,308
2012,11,1,Slight,62
2012,11,1,Moderate,31
2012,11,1,Severe,10
2012,11,2,None,28
2012,11,2,Slight,11
2012,11,2,Moderate,2
2012,11,2,Severe,1
2012,11,3,None,29
2012,11,3,Slight,2
2012,11,3,Moderate,2
2012,11,3,Severe,0
2012,11,4,None,57
2012,11,4,Slight,5
2012,11,4,Moderate,0
2012,11,4,Severe,1
2012,11,5,None,5927
2012,11,5,Slight,1089
2012,11,5,Moderate,215
2012,11,5,Severe,205
2012,11,6,None,28139
2012,11,6,Slight,5082
2012,11,6,Moderate,980
2012,11,6,Severe,915
2012,11,7,None,27909
2012,11,7,Slight,5065
2012,11,7,Moderate,1342
2012,11,7,Severe,1009
2012,11,8,None,27431
2012,11,8,Slight,6228
2012,11,8,Moderate,1836
2012,11,8,Severe,1460
2012,11,9,None,23002
2012,11,9,Slight,5945
2012,11,9,Moderate,1984
2012,11,9,Severe,1301
2012,11,10,None,23099
2012,11,10,Slight,7199
2012,11,10,Moderate,2354
2012,11,10,Severe,1625
2012,11,11,None,23322
2012,11,11,Slight,7099
2012,11,11,Moderate,2580
2012,11,11,Severe,1613
2012,11,12,None,20837
2012,11,12,Slight,6762
2012,11,12,Moderate,2671
2012,11,12,Severe,1645
2012,11,13,None,21819
2012,11,13,Slight,7469
2012,11,13,Moderate,3087
2012,11,13,Severe,1965
2012,11,14,None,19237
2012,11,14,Slight,7356
2012,11,14,Moderate,2939
2012,11,14,Severe,2031
2012,11,15,None,19512
2012,11,15,Slight,7746
2012,11,15,Moderate,3258
2012,11,15,Severe,1997
2012,11,16,None,19775
2012,11,16,Slight,7556
2012,11,16,Moderate,3454
2012,11,16,Severe,2165
2012,11,17,None,20921
2012,11,17,Slight,8131
2012,11,17,Moderate,3726
2012,11,17,Severe,2431
2012,11,18,None,16657
2012,11,18,Slight,6311
2012,11,18,Moderate,3200
2012,11,18,Severe,2171
2012,11,19,None,17763
2012,11,19,Slight,6766
2012,11,19,Moderate,3433
2012,11,19,Severe,2188
2012,11,20,None,11208
2012,11,20,Slight,4139
2012,11,20,Moderate,2163
2012,11,20,Severe,1444
2012,11,21,None,9313
2012,11,21,Slight,3396
2012,11,21,Moderate,1789
2012,11,21,Severe,999
2012,11,22,None,5775
2012,11,22,Slight,1729
2012,11,22,Moderate,712
2012,11,22,Severe,390
2012,11,23,None,2405
2012,11,23,Slight,742
2012,11,23,Moderate,285
2012,11,23,Severe,168
2012,12,0,None,776
2012,12,0,Slight,268
2012,12,0,Moderate,154
2012,12,0,Severe,77
2012,12,1,None,254
2012,12,1,Slight,90
2012,12,1,Moderate,42
2012,12,1,Severe,27
2012,12,2,None,76
2012,12,2,Slight,30
2012,12,2,Moderate,10
2012,12,2,Severe,5
2012,12,3,None,14
2012,12,3,Slight,1
2012,12,3,Moderate,4
2012,12,3,Severe,4
2012,12,4,None,56
2012,12,4,Slight,5
2012,12,4,Moderate,7
2012,12,4,Severe,3
2012,12,5,None,4317
2012,12,5,Slight,1034
2012,12,5,Moderate,236
2012,12,5,Severe,228
2012,12,6,None,26350
2012,12,6,Slight,6410
2012,12,6,Moderate,1597
2012,12,6,Severe,1288
2012,12,7,None,25810
2012,12,7,Slight,6379
2012,12,7,Moderate,2018
2012,12,7,Severe,1564
2012,12,8,None,25130
2012,12,8,Slight,7290
2012,12,8,Moderate,3008
2012,12,8,Severe,1851
2012,12,9,None,20067
2012,12,9,Slight,6982
2012,12,9,Moderate,3196
2012,12,9,Severe,1973
2012,12,10,None,19843
2012,12,10,Slight,8090
2012,12,10,Moderate,3957
2012,12,10,Severe,2536
2012,12,11,None,20188
2012,12,11,Slight,8188
2012,12,11,Moderate,4348
2012,12,11,Severe,2701
2012,12,12,None,18058
2012,12,12,Slight,7383
2012,12,12,Moderate,4190
2012,12,12,Severe,2781
2012,12,13,None,18534
2012,12,13,Slight,8014
2012,12,13,Moderate,4541
2012,12,13,Severe,3202
2012,12,14,None,16898
2012,12,14,Slight,7576
2012,12,14,Moderate,4611
2012,12,14,Severe,3254
2012,12,15,None,16594
2012,12,15,Slight,7929
2012,12,15,Moderate,4717
2012,12,15,Severe,3414
2012,12,16,None,16869
2012,12,16,Slight,7710
2012,12,16,Moderate,4662
2012,12,16,Severe,3681
2012,12,17,None,18718
2012,12,17,Slight,8129
2012,12,17,Moderate,5366
2012,12,17,Severe,4275
2012,12,18,None,13490
2012,12,18,Slight,6276
2012,12,18,Moderate,4259
2012,12,18,Severe,3716
2012,12,19,None,14681
2012,12,19,Slight,6515
2012,12,19,Moderate,4571
2012,12,19,Severe,3761
2012,12,20,None,9233
2012,12,20,Slight,4137
2012,12,20,Moderate,3006
2012,12,20,Severe,2475
2012,12,21,None,7328
2012,12,21,Slight,3299
2012,12,21,Moderate,2441
2012,12,21,Severe,2161
2012,12,22,None,4672
2012,12,22,Slight,1935
2012,12,22,Moderate,1075
2012,12,22,Severe,796
2012,12,23,None,1934
2012,12,23,Slight,877
2012,12,23,Moderate,636
2012,12,23,Severe,363
